date,home_team,away_team,home_shots_target,away_shots_target,season,target,home_goals_avg,home_goals_conceded_avg,home_form,home_days_rest,away_goals_avg,away_goals_conceded_avg,away_form,away_days_rest,home_rang,away_rang,h2h_home_win_rate,h2h_draw_rate,h2h_n_matches,home_rank_norm,away_rank_norm,classement_diff,goals_diff,defense_diff,form_diff,fatigue_diff,home_attack_vs_away_def,away_attack_vs_home_def,y_true,y_pred,correct,prob_dom,prob_nul,prob_ext,confidence,error
2024-01-28,Paris SG,Brest,4.0,6.0,2324,1,2.5664015789015804,0.687972684442992,28.0,14.0,1.9701217048565265,0.5869538419067464,19.0,14.0,1,10,1.0,0.0,8,0.0,0.4736842105263157,0.4736842105263157,0.5962798740450541,-0.1010188425362456,9.0,0.0,4.372407838007343,2.8636626851713007,1,1,True,0.21239613,0.5449588,0.24264507,0.5449588,False
2024-02-02,Strasbourg,Paris SG,8.0,5.0,2324,0,1.2709311189193446,1.0155029091951913,15.0,5.0,2.4562274277326592,0.9262434025562188,26.0,5.0,2,1,0.0833333333333333,0.3333333333333333,12,0.0526315789473684,0.0,-0.0526315789473684,-1.1852963088133146,-0.0892595066389725,-11.0,0.0,1.3721351379258055,2.418730075012069,0,2,False,0.46205914,0.15354693,0.3843939,0.46205914,True
2024-02-03,Nantes,Lens,2.0,4.0,2324,0,0.4030093676621128,1.350368298471552,5.0,6.0,1.3590478806442472,0.7064068323957227,20.0,6.0,3,4,0.1428571428571428,0.5714285714285714,7,0.1052631578947368,0.1578947368421052,0.0526315789473684,-0.9560385129821344,-0.6439614660758293,-15.0,0.0,0.5705060443644615,1.006427566599808,0,0,True,0.081923954,0.40095478,0.51712126,0.51712126,False
2024-02-03,Rennes,Montpellier,3.0,9.0,2324,2,1.5150494159160106,1.160912408635899,14.0,8.0,0.3913179076079284,1.0623897001140865,8.0,6.0,1,2,0.5294117647058824,0.2941176470588235,17,0.0,0.0526315789473684,0.0526315789473684,1.123731508308082,-0.0985227085218125,6.0,-2.0,1.426076905445633,0.337077892093286,2,0,False,0.17514354,0.302038,0.52281845,0.52281845,True
2024-02-04,Reims,Toulouse,5.0,4.0,2324,0,1.0281263681841155,1.1192480256786292,16.0,7.0,0.4927295989545824,1.4143127379990788,6.0,7.0,6,7,0.25,0.375,8,0.2631578947368421,0.3157894736842105,0.0526315789473684,0.5353967692295334,0.2950647123204495,10.0,0.0,0.7269441478966482,0.4402327166544051,0,2,False,0.45643514,0.20110779,0.342457,0.45643514,True
2024-02-04,Brest,Nice,2.0,1.0,2324,1,2.0801775209283995,0.7817924509948347,20.0,7.0,0.9889118226009456,0.803533971883801,19.0,8.0,9,4,0.2222222222222222,0.3333333333333333,9,0.4210526315789473,0.1578947368421052,-0.2631578947368421,1.0912656983274538,0.0217415208889663,1.0,1.0,2.5887860298571344,1.2649288456834682,1,1,True,0.3036642,0.5688261,0.12750967,0.5688261,False
2024-02-04,Lyon,Marseille,7.0,1.0,2324,2,1.272500437460185,1.5982592823425434,13.0,9.0,1.705002503172934,1.0225308849015424,17.0,8.0,2,3,0.4375,0.3125,16,0.0526315789473684,0.1052631578947368,0.0526315789473684,-0.4325020657127492,-0.575728397441001,-4.0,-1.0,1.2444616160251352,1.0667871740271946,2,2,True,0.78099644,0.19495903,0.024044508,0.78099644,False
2024-02-04,Metz,Lorient,3.0,4.0,2324,0,0.6555411601384025,1.3614974009706509,8.0,8.0,1.0278443724521946,2.4677411863147505,3.0,7.0,10,8,0.4285714285714285,0.1428571428571428,7,0.4736842105263157,0.3684210526315789,-0.1052631578947368,-0.3723032123137921,1.1062437853440996,5.0,-1.0,0.2656442108977269,0.754936712857046,0,0,True,0.26491287,0.33079407,0.40429303,0.40429303,False
2024-02-04,Lille,Clermont,13.0,3.0,2324,2,1.1877389532733629,0.4340861832416673,17.0,7.0,0.8138696054854793,1.4625343741826289,10.0,7.0,5,11,0.4,0.4,5,0.2105263157894736,0.5263157894736842,0.3157894736842105,0.3738693477878836,1.0284481909409613,7.0,0.0,0.8121101112151011,1.8749032724507988,2,2,True,0.86564124,0.11001904,0.024339769,0.86564124,False
2024-02-04,Monaco,Le Havre,5.0,0.0,2324,1,1.3721327482806085,1.585567961175056,14.0,8.0,1.4438389574335353,1.2839506205328055,13.0,7.0,1,12,0.0,1.0,1,0.0,0.5789473684210527,0.5789473684210527,-0.0717062091529268,-0.3016173406422502,1.0,-1.0,1.0686803108605605,0.9106131006604812,1,2,False,0.77477646,0.21359877,0.011624783,0.77477646,True
2024-02-09,Marseille,Metz,6.0,3.0,2324,1,1.534502252855641,1.0738117896901511,16.0,5.0,0.7435210374033252,1.5324156474311117,7.0,5.0,1,2,0.4,0.5,10,0.0,0.0526315789473684,0.0526315789473684,0.7909812154523155,0.4586038577409606,9.0,0.0,1.0013616445564406,0.6924128087826904,1,2,False,0.66117615,0.21794762,0.12087627,0.66117615,True
2024-02-10,Lens,Strasbourg,6.0,5.0,2324,2,1.1625411127435334,0.6357661491561505,20.0,7.0,1.2438380070274102,1.1674866115544351,14.0,8.0,4,3,0.4285714285714285,0.1428571428571428,7,0.1578947368421052,0.1052631578947368,-0.0526315789473684,-0.0812968942838767,0.5317204623982846,6.0,1.0,0.995763978137345,1.9564395000871797,2,2,True,0.37664476,0.32757118,0.2957841,0.37664476,False
2024-02-10,Paris SG,Lille,8.0,3.0,2324,2,2.3570706916806303,0.8800850690218339,26.0,8.0,1.5760330445035524,0.3906775649175006,17.0,6.0,1,2,0.7058823529411765,0.1764705882352941,17,0.0,0.0526315789473684,0.0526315789473684,0.7810376471770779,-0.4894075041043333,9.0,-2.0,6.0332890939830985,1.790773528580852,2,2,True,0.79989815,0.1316842,0.06841764,0.79989815,False
2024-02-11,Montpellier,Lyon,8.0,5.0,2324,0,0.5057201101258986,1.1026167368239148,8.0,8.0,1.2452503937141666,1.3848993608295264,15.0,7.0,5,2,0.3125,0.1875,16,0.2105263157894736,0.0526315789473684,-0.1578947368421052,-0.739530283588268,0.2822826240056115,-7.0,-1.0,0.3651674081378611,1.1293592343801235,0,2,False,0.5374764,0.27691504,0.18560855,0.5374764,True
2024-02-11,Toulouse,Nantes,3.0,2.0,2324,0,0.9040586188954132,1.419347470920408,9.0,7.0,0.3627084308959016,1.154729488788108,5.0,8.0,8,6,0.1666666666666666,0.4166666666666667,12,0.3684210526315789,0.2631578947368421,-0.1052631578947368,0.5413501879995114,-0.2646179821323,4.0,1.0,0.7829181013158548,0.255545902837094,0,2,False,0.50611866,0.3457298,0.14815158,0.50611866,True
2024-02-11,Nice,Monaco,5.0,5.0,2324,0,0.8364866470620883,0.7231805746954209,17.0,7.0,1.3884534667313109,1.4734771717787871,15.0,7.0,3,1,0.3529411764705882,0.1764705882352941,17,0.1052631578947368,0.0,-0.1052631578947368,-0.5519668196692226,0.7502965970833665,2.0,0.0,0.5676956949745467,1.919926385351377,0,0,True,0.18346311,0.3500024,0.46653447,0.46653447,False
2024-02-11,Clermont,Brest,2.0,9.0,2324,1,0.7324826449369314,1.9304169098794175,9.0,7.0,1.765091782278034,0.5430112260590624,21.0,7.0,11,10,0.0,0.2,5,0.5263157894736842,0.4736842105263157,-0.0526315789473684,-1.0326091373411024,-1.3874056838203552,-12.0,0.0,1.3489272592999035,0.9143578121620832,1,0,False,0.031384204,0.17184904,0.79676676,0.79676676,True
2024-02-11,Lorient,Reims,5.0,6.0,2324,2,1.2321279217645011,2.320967067683276,6.0,7.0,1.178847724644467,1.467925202947055,13.0,7.0,9,7,0.3333333333333333,0.2222222222222222,9,0.4210526315789473,0.3157894736842105,-0.1052631578947368,0.053280197120034,-0.8530418647362208,-7.0,0.0,0.8393669645366402,0.5079123013241027,2,1,False,0.28326413,0.35871983,0.35801607,0.35871983,True
2024-02-11,Le Havre,Rennes,5.0,2.0,2324,0,1.4529890549689448,1.309089551758288,13.0,7.0,1.6170784676031726,1.144821167772309,16.0,8.0,12,4,0.0,1.0,1,0.5789473684210527,0.1578947368421052,-0.4210526315789474,-0.1640894126342278,-0.1642683839859788,-3.0,1.0,1.269184302205291,1.235269554654388,0,2,False,0.4981743,0.45294422,0.048881475,0.4981743,True
2024-02-16,Lyon,Nice,1.0,6.0,2324,2,1.374259347621513,1.3999434180253365,15.0,5.0,0.9528379823558792,1.1114644970621677,14.0,5.0,1,2,0.2941176470588235,0.2352941176470588,17,0.0,0.0526315789473684,0.0526315789473684,0.4214213652656338,-0.2884789209631688,1.0,0.0,1.236440166333668,0.6806260668019617,2,0,False,0.050713584,0.3987403,0.55054617,0.55054617,True
2024-02-17,Lille,Le Havre,8.0,2.0,2324,2,1.5719637333319605,0.8122117882620393,16.0,7.0,1.2006221629145246,1.2781805965824593,10.0,6.0,2,4,1.0,0.0,1,0.0526315789473684,0.1578947368421052,0.1052631578947368,0.3713415704174356,0.46596880832042,6.0,-1.0,1.2298447790046296,1.4782131708326975,2,2,True,0.77070725,0.17638244,0.05291033,0.77070725,False
2024-02-17,Nantes,Paris SG,7.0,2.0,2324,0,0.6335055743638374,1.139256539909297,8.0,6.0,2.421363622512568,0.9456105553984137,26.0,7.0,3,1,0.1764705882352941,0.0,17,0.1052631578947368,0.0,-0.1052631578947368,-1.7878580481487305,-0.1936459845108837,-18.0,1.0,0.669943425173509,2.125389267201702,0,2,False,0.68104655,0.13978854,0.17916493,0.68104655,True
2024-02-18,Montpellier,Metz,7.0,4.0,2324,2,0.6086820923920716,1.2994230496990495,7.0,7.0,0.7691689336629927,1.4791740826880004,7.0,9.0,4,11,0.2727272727272727,0.3636363636363636,11,0.1578947368421052,0.5263157894736842,0.3684210526315789,-0.160486841270921,0.1797510329889509,0.0,2.0,0.4115013232830282,0.5919311142288376,2,2,True,0.65812755,0.15981682,0.18205565,0.65812755,False
2024-02-18,Rennes,Clermont,8.0,5.0,2324,2,1.6089046141216186,0.9232710644375522,19.0,7.0,0.7592343804432382,1.8909092121702389,7.0,7.0,3,12,0.6,0.0,5,0.1052631578947368,0.5789473684210527,0.4736842105263158,0.8496702336783803,0.9676381477326866,12.0,0.0,0.8508629625189899,0.8223309596578297,2,2,True,0.87924516,0.059118316,0.06163655,0.87924516,False
2024-02-18,Reims,Lens,2.0,1.0,2324,1,1.0074289589012575,1.6282006692098756,10.0,7.0,1.506888981305469,0.7257235275192984,22.0,8.0,5,8,0.0,0.4285714285714285,7,0.2105263157894736,0.3684210526315789,0.1578947368421052,-0.4994600224042116,-0.9024771416905772,-12.0,1.0,1.3881718322470509,0.9254934049601664,1,1,True,0.2844293,0.54433286,0.17123783,0.54433286,False
2024-02-18,Strasbourg,Lorient,4.0,6.0,2324,0,1.2729881996034322,1.5113399302352803,13.0,8.0,1.415983116145577,2.088870360914948,8.0,7.0,6,9,0.2857142857142857,0.4285714285714285,7,0.2631578947368421,0.4210526315789473,0.1578947368421052,-0.1429949165421447,0.5775304306796678,5.0,-1.0,0.6094146498616838,0.9369057799757472,0,1,False,0.26320055,0.43149766,0.30530176,0.43149766,True
2024-02-18,Monaco,Toulouse,5.0,7.0,2324,0,1.6031421133369426,1.6331974411584342,15.0,7.0,0.9136527570058718,1.477412723828367,9.0,7.0,1,7,0.5833333333333334,0.25,12,0.0,0.3157894736842105,0.3157894736842105,0.6894893563310708,-0.1557847173300672,6.0,0.0,1.085101060442188,0.5594257828115465,0,2,False,0.5010481,0.28143635,0.21751554,0.5010481,True
2024-02-18,Brest,Marseille,5.0,2.0,2324,2,1.742116597328993,0.5351761101743931,22.0,7.0,1.534586020848839,1.066430610721136,17.0,9.0,10,2,0.25,0.125,8,0.4736842105263157,0.0526315789473684,-0.4210526315789473,0.2075305764801536,0.531254500546743,5.0,2.0,1.6335958287534038,2.8674411874416017,2,1,False,0.4354846,0.44629258,0.11822286,0.44629258,True
2024-02-23,Metz,Lyon,4.0,5.0,2324,0,0.5316500604604045,1.7383246609767262,4.0,5.0,1.3903674061381244,1.1528810896652772,18.0,7.0,2,1,0.1818181818181818,0.1818181818181818,11,0.0526315789473684,0.0,-0.0526315789473684,-0.8587173456777198,-0.585443571311449,-14.0,2.0,0.4611490857350792,0.7998318365666559,0,0,True,0.20318581,0.36846077,0.42835343,0.42835343,False
2024-02-24,Strasbourg,Brest,2.0,8.0,2324,0,1.245689379643089,1.767273923769278,12.0,6.0,1.560836951038568,0.4281245058781909,22.0,6.0,2,4,0.375,0.375,8,0.0526315789473684,0.1578947368421052,0.1052631578947368,-0.315147571395479,-1.3391494178910872,-10.0,0.0,2.9096427850768958,0.8831890348438928,0,0,True,0.047724325,0.18755566,0.76472,0.76472,False
2024-02-24,Lorient,Nantes,1.0,6.0,2324,0,1.734986784367308,1.9799833248234535,11.0,6.0,0.5166210236486907,1.1717968926396043,8.0,7.0,3,1,0.0909090909090909,0.1818181818181818,11,0.1052631578947368,0.0,-0.1052631578947368,1.2183657607186174,-0.8081864321838492,3.0,1.0,1.4806207417558983,0.2609219063472443,0,1,False,0.05151653,0.5932924,0.3551911,0.5932924,True
2024-02-25,Lens,Monaco,10.0,9.0,2324,0,1.4562000831749222,0.8066851680461316,20.0,7.0,1.5963618952820111,1.776945683600117,14.0,7.0,10,2,0.5714285714285714,0.2857142857142857,7,0.4736842105263157,0.0526315789473684,-0.4210526315789473,-0.1401618121070889,0.9702605155539854,6.0,0.0,0.8194961143801764,1.9789156396026863,0,2,False,0.4936377,0.1553319,0.3510304,0.4936377,True
2024-02-25,Le Havre,Reims,4.0,5.0,2324,0,1.080559946623072,1.6109645167605022,9.0,8.0,1.060220056289895,1.4583126157313622,11.0,7.0,12,8,0.0,0.0,1,0.5789473684210527,0.3684210526315789,-0.2105263157894737,0.0203398903331772,-0.15265190102914,-2.0,-1.0,0.7409659183954584,0.6581275039017602,0,0,True,0.2632902,0.310014,0.42669573,0.42669573,False
2024-02-25,Nice,Clermont,4.0,5.0,2324,1,0.8575541841202914,1.1538520406347137,13.0,9.0,0.8368449356776774,2.001818290953215,7.0,7.0,5,11,0.4,0.0,5,0.2105263157894736,0.5263157894736842,0.3157894736842105,0.020709248442614,0.8479662503185013,6.0,-2.0,0.4283876253882893,0.7252619107189373,1,2,False,0.41016927,0.31354183,0.2762889,0.41016927,True
2024-02-25,Toulouse,Lille,4.0,2.0,2324,2,1.0758214745840475,1.4296714514455304,11.0,7.0,1.8218353465562904,0.6774566161570724,18.0,8.0,9,4,0.2307692307692307,0.3076923076923077,13,0.4210526315789473,0.1578947368421052,-0.2631578947368421,-0.7460138719722427,-0.752214835288458,-7.0,1.0,1.5880300655807775,1.2743035084838867,2,1,False,0.27991372,0.5551489,0.16493738,0.5551489,True
2024-02-25,Paris SG,Rennes,3.0,1.0,2324,1,2.3256932669825474,0.8510494998585723,26.0,8.0,1.9086161325457451,0.9309439579937973,22.0,7.0,1,6,0.625,0.0625,16,0.0,0.2631578947368421,0.2631578947368421,0.417077134436802,0.079894458135225,4.0,-1.0,2.498209744004852,2.2426617169305896,1,1,True,0.46508104,0.48747653,0.04744239,0.48747653,False
2024-02-25,Marseille,Montpellier,6.0,4.0,2324,2,1.3275934254851929,1.0597875496490226,16.0,7.0,0.9548818697103902,1.0088787648928554,10.0,7.0,3,7,0.4375,0.4375,16,0.1052631578947368,0.3157894736842105,0.2105263157894736,0.3727115557748024,-0.0509087847561671,6.0,0.0,1.315909771999399,0.9010125378682032,2,2,True,0.5003712,0.31260085,0.18702795,0.5003712,False
2024-03-01,Monaco,Paris SG,6.0,7.0,2324,1,1.790259699032573,1.6386491354038164,17.0,5.0,1.9789879671692407,0.8124105565939519,24.0,5.0,2,1,0.3529411764705882,0.1764705882352941,17,0.0526315789473684,0.0,-0.0526315789473684,-0.1887282681366682,-0.8262385788098645,-7.0,0.0,2.203639138489625,1.2076947556449016,1,0,False,0.2969277,0.2552331,0.4478392,0.4478392,True
2024-03-02,Reims,Lille,3.0,3.0,2324,0,1.2077320439396684,1.3054133676006998,14.0,6.0,1.686117818621898,1.070312934377654,15.0,6.0,3,2,0.4166666666666667,0.25,12,0.1052631578947368,0.0526315789473684,-0.0526315789473684,-0.4783857746822297,-0.2351004332230457,-1.0,0.0,1.1283915247104046,1.29163517125684,0,1,False,0.21290652,0.6409677,0.14612576,0.6409677,True
2024-03-02,Clermont,Marseille,2.0,11.0,2324,0,0.6996264488311467,1.7481024685791309,7.0,6.0,1.701902069494199,1.1073427879628832,16.0,6.0,4,1,0.2,0.0,5,0.1578947368421052,0.0,-0.1578947368421052,-1.0022756206630523,-0.6407596806162477,-9.0,0.0,0.631806570139144,0.9735711150145084,0,0,True,0.046173107,0.18578817,0.76803875,0.76803875,False
2024-03-03,Nantes,Metz,2.0,4.0,2324,0,0.6184929145625845,1.054617203375644,10.0,8.0,0.4714170678568382,1.7644921948790535,1.0,9.0,5,11,0.1818181818181818,0.4545454545454545,11,0.2105263157894736,0.5263157894736842,0.3157894736842105,0.1470758467057463,0.7098749915034095,9.0,1.0,0.350521762781149,0.447003013366286,0,0,True,0.16809824,0.32271227,0.5091895,0.5091895,False
2024-03-03,Rennes,Lorient,6.0,6.0,2324,0,1.710686532733645,0.9378495621944176,20.0,7.0,1.4544201193730515,1.7749170057835824,11.0,8.0,3,9,0.3636363636363636,0.2727272727272727,11,0.1052631578947368,0.4210526315789473,0.3157894736842105,0.2562664133605932,0.8370674435891649,9.0,1.0,0.9638121259525702,1.5508032183434002,0,2,False,0.48817176,0.25118476,0.26064348,0.48817176,True
2024-03-03,Lyon,Lens,4.0,8.0,2324,0,1.451330665524312,1.0305249941412236,21.0,9.0,1.457046081578667,1.186618631077807,17.0,7.0,1,8,0.4285714285714285,0.2857142857142857,7,0.0,0.3684210526315789,0.3684210526315789,-0.0057154160543551,0.1560936369365835,4.0,-2.0,1.223080969330531,1.4138871835834317,0,0,True,0.15287626,0.2164013,0.63072246,0.63072246,False
2024-03-03,Montpellier,Strasbourg,7.0,4.0,2324,1,0.9593936827393512,1.4685928682398588,9.0,7.0,1.0675864484000173,1.9440805246711133,12.0,8.0,4,6,0.3846153846153846,0.3846153846153846,13,0.1578947368421052,0.2631578947368421,0.1052631578947368,-0.108192765660666,0.4754876564312544,-3.0,1.0,0.4934948272791607,0.7269451401323659,1,2,False,0.7013514,0.17710057,0.12154805,0.7013514,True
2024-03-03,Brest,Le Havre,4.0,2.0,2324,2,1.704753255934711,0.3853120552903718,22.0,8.0,1.1260379452395275,1.756936051641978,8.0,7.0,10,12,1.0,0.0,1,0.4736842105263157,0.5789473684210527,0.1052631578947368,0.5787153106951832,1.371623996351606,14.0,-1.0,0.9702989783501236,2.922405177255468,2,2,True,0.5494283,0.3796708,0.070900925,0.5494283,False
2024-03-03,Toulouse,Nice,6.0,6.0,2324,2,1.4288413069619317,1.3867043063009774,14.0,7.0,0.7182647724294994,1.0384668365712424,11.0,7.0,7,2,0.1538461538461538,0.3846153846153846,13,0.3157894736842105,0.0526315789473684,-0.2631578947368421,0.7105765345324323,-0.348237469729735,3.0,0.0,1.375914238801894,0.5179653435601314,2,1,False,0.35590535,0.37334928,0.27074537,0.37334928,True
2024-03-08,Nice,Montpellier,5.0,2.0,2324,0,0.7999722884653123,1.1881541461928813,11.0,5.0,1.1705223010229422,1.521733581415873,10.0,5.0,1,2,0.5,0.1875,16,0.0,0.0526315789473684,0.0526315789473684,-0.3705500125576298,0.3335794352229917,1.0,0.0,0.5256979922339564,0.9851603049768958,0,2,False,0.60244495,0.26531932,0.1322357,0.60244495,True
2024-03-09,Lorient,Lyon,0.0,6.0,2324,0,1.5625121007145093,1.697425305205224,13.0,6.0,1.3061975989718808,1.2274724947271012,21.0,6.0,3,1,0.2727272727272727,0.4545454545454545,11,0.1052631578947368,0.0,-0.1052631578947368,0.2563145017426285,-0.4699528104781227,-8.0,0.0,1.2729508053554357,0.7695169825537375,0,0,True,0.02455473,0.20614952,0.76929575,0.76929575,False
2024-03-09,Lens,Brest,2.0,3.0,2324,2,1.6113414734208005,0.9608887814125008,17.0,6.0,1.63427793034124,0.2932468564825716,24.0,6.0,2,4,0.2857142857142857,0.2857142857142857,7,0.0526315789473684,0.1578947368421052,0.1052631578947368,-0.0229364569204397,-0.667641924929929,-7.0,0.0,5.371138244736001,1.7007982213496773,2,1,False,0.1477893,0.61469245,0.23751824,0.61469245,True
2024-03-10,Lille,Rennes,8.0,3.0,2324,1,1.5639720434809457,0.9632816409398888,15.0,8.0,1.6931518727390436,1.0440646059749756,20.0,7.0,4,5,0.2941176470588235,0.4705882352941176,17,0.1578947368421052,0.2105263157894736,0.0526315789473684,-0.1291798292580979,0.0807829650350869,-5.0,-1.0,1.497964814179738,1.7576914173169638,1,2,False,0.73652697,0.17883623,0.08463681,0.73652697,True
2024-03-10,Strasbourg,Monaco,1.0,6.0,2324,0,1.2143617968387783,2.003206465482765,12.0,7.0,1.5041657425717898,1.4747842218634348,15.0,9.0,8,2,0.3846153846153846,0.1538461538461538,13,0.3684210526315789,0.0526315789473684,-0.3157894736842105,-0.2898039457330115,-0.52842224361933,-3.0,2.0,0.8234165912789568,0.7508790374282722,0,0,True,0.044672254,0.46946654,0.48586124,0.48586124,False
2024-03-10,Marseille,Nantes,4.0,3.0,2324,2,2.1387798491023053,1.150142502445358,16.0,8.0,0.5031096298275631,1.2562234695956056,7.0,7.0,3,6,0.4705882352941176,0.2941176470588235,17,0.1052631578947368,0.2631578947368421,0.1578947368421052,1.635670219274742,0.1060809671502476,9.0,-1.0,1.7025472783045568,0.4374324301187759,2,2,True,0.57829946,0.26120585,0.16049467,0.57829946,False
2024-03-10,Le Havre,Toulouse,4.0,0.0,2324,2,1.0134341507155753,1.6277084531990174,8.0,7.0,1.5394911695445013,1.3480338756708796,16.0,7.0,12,9,1.0,0.0,1,0.5789473684210527,0.4210526315789473,-0.1578947368421053,-0.526057018828926,-0.2796745775281377,-8.0,0.0,0.7517868571449785,0.9458027735365396,2,2,True,0.53295326,0.43970808,0.027338604,0.53295326,False
2024-03-10,Paris SG,Reims,6.0,3.0,2324,1,1.674021183894791,0.7311695009345568,22.0,9.0,0.9798908529881756,1.27487203084063,11.0,8.0,1,7,0.5833333333333334,0.25,12,0.0,0.3157894736842105,0.3157894736842105,0.6941303309066155,0.5437025299060733,11.0,-1.0,1.3130895834234972,1.3401692107448564,1,2,False,0.70825046,0.20055045,0.09119907,0.70825046,True
2024-03-10,Metz,Clermont,2.0,6.0,2324,2,0.7313433476286803,1.4809749888336223,4.0,7.0,0.7831977972267951,2.180360208278743,7.0,8.0,10,11,0.3333333333333333,0.6666666666666666,3,0.4736842105263157,0.5263157894736842,0.0526315789473684,-0.0518544495981148,0.6993852194451207,-3.0,1.0,0.3354231767997774,0.5288393140546023,2,0,False,0.11700737,0.37164733,0.5113453,0.5113453,True
2024-03-15,Toulouse,Lyon,5.0,6.0,2324,0,1.3855420525900517,1.2061625015462658,16.0,5.0,1.3220438457959296,1.104725245254391,21.0,6.0,2,1,0.0,0.1538461538461538,13,0.0526315789473684,0.0,-0.0526315789473684,0.0634982067941218,-0.1014372562918748,-5.0,1.0,1.2541960623620902,1.0960744046520323,0,2,False,0.36957508,0.29086632,0.3395586,0.36957508,True
2024-03-16,Nantes,Strasbourg,2.0,6.0,2324,0,0.3992646735660439,1.330601122636045,7.0,6.0,0.9858576305973744,1.9028858189344888,9.0,6.0,2,3,0.4166666666666667,0.1666666666666666,12,0.0526315789473684,0.1052631578947368,0.0526315789473684,-0.5865929570313306,0.5722846962984436,-2.0,0.0,0.2098206154006708,0.7409114676262248,0,0,True,0.09004658,0.3861957,0.52375776,0.52375776,False
2024-03-16,Lens,Nice,4.0,3.0,2324,0,1.603741319357483,0.8647999032712506,19.0,7.0,0.7664410663400181,1.322872724852356,8.0,8.0,4,1,0.1428571428571428,0.1428571428571428,7,0.1578947368421052,0.0,-0.1578947368421052,0.8373002530174649,0.4580728215811054,11.0,1.0,1.2123171709783904,0.8862640518816275,0,1,False,0.37046668,0.38101348,0.24851987,0.38101348,True
2024-03-17,Brest,Lille,4.0,8.0,2324,1,1.4173161440283537,0.4174561641130774,21.0,8.0,1.7146428256903767,1.1740214634034256,15.0,7.0,9,4,0.25,0.375,8,0.4210526315789473,0.1578947368421052,-0.2631578947368421,-0.2973266816620232,0.7565652992903482,6.0,-1.0,1.207231884772898,4.107360180758828,1,0,False,0.06296873,0.3330923,0.603939,0.603939,True
2024-03-17,Clermont,Le Havre,4.0,5.0,2324,2,0.7048780175041155,2.115858180729632,6.0,7.0,1.0120907356440174,1.3578696213215895,11.0,7.0,11,12,0.0,0.0,1,0.5263157894736842,0.5789473684210527,0.0526315789473684,-0.3072127181399019,-0.7579885594080422,-5.0,0.0,0.5191058157837499,0.4783358094893715,2,0,False,0.1494993,0.35447603,0.4960247,0.4960247,True
2024-03-17,Monaco,Lorient,8.0,6.0,2324,1,1.4002151750358478,1.2737718063983283,15.0,7.0,1.2991929040855323,1.6206147881271755,13.0,8.0,2,8,0.4545454545454545,0.3636363636363636,11,0.0526315789473684,0.3684210526315789,0.3157894736842105,0.1010222709503154,0.3468429817288472,2.0,1.0,0.8640024670230071,1.0199573405216775,1,2,False,0.7186983,0.18858713,0.092714585,0.7186983,True
2024-03-17,Reims,Metz,7.0,4.0,2324,2,1.1354357609681207,1.347384827756567,12.0,7.0,0.8117430061445752,1.2793434966714972,7.0,7.0,7,10,0.0,0.5714285714285714,7,0.3157894736842105,0.4736842105263157,0.1578947368421052,0.3236927548235455,-0.0680413310850698,5.0,0.0,0.8875143883735798,0.6024581763297348,2,2,True,0.47004777,0.25809345,0.27185875,0.47004777,False
2024-03-17,Rennes,Marseille,4.0,1.0,2324,2,1.777370678743902,1.139658145377478,21.0,7.0,2.0178338776345486,0.9280602656432962,16.0,7.0,5,3,0.2941176470588235,0.2352941176470588,17,0.2105263157894736,0.1052631578947368,-0.1052631578947368,-0.2404631988906465,-0.2115978797341818,5.0,0.0,1.915145755660486,1.770560659632017,2,2,True,0.5189158,0.39680186,0.08428235,0.5189158,False
2024-03-17,Montpellier,Paris SG,7.0,9.0,2324,0,1.360538057478174,1.5230942165530488,12.0,9.0,1.706619065505312,0.911586544119864,20.0,7.0,6,1,0.1176470588235294,0.1176470588235294,17,0.2631578947368421,0.0,-0.2631578947368421,-0.3460810080271379,-0.6115076724331848,-8.0,-2.0,1.4924946690517162,1.1204947448146725,0,0,True,0.063335456,0.094347775,0.84231675,0.84231675,False
2024-03-29,Lille,Lens,6.0,3.0,2324,2,1.6431785431213393,1.1566193170630832,15.0,12.0,1.489833194142972,1.2389218927804142,16.0,13.0,1,2,0.4285714285714285,0.2857142857142857,7,0.0,0.0526315789473684,0.0526315789473684,0.1533453489783673,0.082302575717331,-1.0,1.0,1.3262971238918733,1.288092955187705,2,2,True,0.6078119,0.2528831,0.13930501,0.6078119,False
2024-03-30,Metz,Monaco,7.0,7.0,2324,0,0.8841026988088807,1.4049431402831103,7.0,13.0,1.5672616440897889,1.3999286190372586,16.0,13.0,4,1,0.1,0.0,10,0.1578947368421052,0.0,-0.1578947368421052,-0.6831589452809081,-0.0050145212458518,-9.0,0.0,0.6315341273734976,1.115533859807287,0,0,True,0.32060832,0.29826012,0.38113162,0.38113162,False
2024-03-30,Lyon,Reims,3.0,5.0,2324,1,1.5969074477738625,1.301320707286478,21.0,15.0,1.3289601714288344,1.2591123517021474,15.0,13.0,2,3,0.25,0.4166666666666667,12,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.2679472763450281,-0.0422083555843304,6.0,-2.0,1.2682803449708535,1.021239548396944,1,0,False,0.16988955,0.24527623,0.5848342,0.5848342,True
